0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96450,0,0,0,97484,1.494e+05,1.1929e+06,7.3279e+06,89233,76598,0,58037,1.464e+05,2.5049e+06,0,1.1249e+05,0,1.8319e+05,2.4165e+05,47656,1.7793e+06,4.2505e+05,97001,0,0,1.8398e+05,1.6857e+05,1.1678e+07,84257,6.9394e+05,29940,3.358e+06,2.3832e+05,1.0277e+05,1.9435e+06,0,2.7307e+05,4.1402e+05,0,6.5141e+06,1.2713e+05,44589,0,3.762e+05,0,6.6462e+05,2.3069e+05,8.2628e+05,1.2299e+06,9442.5,1.9019e+05,1.3641e+05,89851,0,3.0082e+06,91470,0,67234,1.9222e+05,4.4079e+06,3.4227e+06,3.3478e+05,1.5285e+06,1.3529e+05,58919,4.4628e+05,1.3057e+05,5.4741e+05,3.4846e+05,6.8111e+05,89531,6.6211e+05,6.0917e+06,2.8437e+05,44592,27889,3.6761e+05,0,1.8312e+06,3.8e+06,3.4663e+05,0,4.0193e+07,5.2856e+06,1.9168e+05,3.4717e+06,1.7168e+06,2.7056e+05,4.2554e+05,75733,0,1.259e+05,1.4712e+05,1.2794e+06,46544,0,2.254e+05,2.3161e+05,2.4622e+06,3.1776e+05,3.488e+05,1.0784e+05,5.4968e+05,1.0562e+05,1.8827e+05,55063,1.6536e+05,0,4.9048e+05,9.6409e+05,3.8682e+05,5.4155e+05,61478,0,0,1.3513e+05,3.6533e+06,39054,1.4764e+05,90625,4.5845e+06,2.1093e+05,5.0456e+06,1.1123e+05,2.3673e+05,0,57680,0,9.0343e+06,4.9559e+05,55216,3.0892e+05,0,78961,33538,0,6.3889e+06,38878,1.075e+05,0,5.4518e+06,5.3574e+06,38829,3.0301e+05,1.5528e+06
0,0,0,52808,0,0,9576.7,0,0,0,0,0,0,0,0,0,0,0,0,0,14284,0,0,0,0,0,0,93747,0,5570.9,0,0,0,0,15602,0,0,0,0,52294,0,0,0,0,0,0,0,0,9873.5,0,1526.8,0,0,0,0,0,0,0,0,35386,27477,0,12271,0,0,0,0,4394.5,0,0,0,0,48903,2282.9,0,0,0,0,14700,30506,0,0,3.2266e+05,42432,0,27870,13782,0,3416.2,0,0,0,0,10271,0,0,1809.5,0,19766,0,2800.1,865.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29328,0,0,0,0,0,40506,0,0,0,0,0,0,0,0,0,0,0,0,0,51289,0,0,0,43767,43009,0,0,0
0,0,0,54976,0,0,0,61242,0,0,0,0,0,0,0,0,0,0,0,0,14870,0,0,0,0,0,0,97595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,0,0,0,0,0,0,0,25140,0,0,0,0,0,0,2797.8,0,0,0,0,0,0,2912.2,5692.3,0,0,0,0,0,0,0,0,15304,0,0,0,3.3591e+05,0,0,29014,0,0,0,0,0,0,0,10692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30532,0,0,757.39,38315,0,42168,0,0,0,0,0,75503,4141.8,0,0,0,0,0,0,0,0,0,0,0,44774,0,0,0
0,0,0,3.7308e+05,0,0,0,4.1561e+05,0,0,0,0,0,1.4206e+05,8381.9,0,0,0,0,0,1.0091e+05,24107,5501.4,0,0,10434,9560.6,6.623e+05,0,39357,0,1.9045e+05,13516,0,1.1023e+05,0,0,0,0,3.6945e+05,0,0,0,0,0,0,0,46862,69755,0,10787,0,5095.9,0,1.7061e+05,0,0,0,0,2.5e+05,1.9412e+05,18987,86690,0,3341.6,0,7405,0,0,0,0,37551,3.4549e+05,16128,0,0,20849,0,0,2.1552e+05,19659,0,2.2795e+06,2.9977e+05,10871,1.969e+05,0,0,24135,0,0,0,0,72560,0,11402,0,0,1.3964e+05,0,19782,0,0,0,10678,0,0,0,27818,54678,21939,30714,0,2401.7,0,7663.8,2.072e+05,0,0,0,2.6001e+05,0,2.8616e+05,0,13426,0,3271.3,0,5.1238e+05,28107,0,0,18300,0,0,0,3.6235e+05,0,0,0,3.092e+05,3.0385e+05,0,0,88070
0,0,0,5.8183e+06,86224,1.3214e+05,1.0551e+06,0,78925,0,38713,0,1.2949e+05,2.2155e+06,1.3072e+05,99497,0,1.6203e+05,2.1374e+05,42151,1.5738e+06,3.7595e+05,85796,26380,1.0834e+05,1.6272e+05,0,1.0329e+07,74524,6.1378e+05,26482,2.9701e+06,2.1079e+05,90902,1.719e+06,0,2.4152e+05,3.662e+05,13275,5.7617e+06,1.1245e+05,0,75024,3.3274e+05,0,5.8785e+05,2.0404e+05,7.3083e+05,1.0878e+06,0,1.6822e+05,1.2066e+05,79472,84213,2.6607e+06,80904,0,59468,1.7001e+05,3.8988e+06,3.0274e+06,2.961e+05,1.352e+06,1.1966e+05,0,3.9473e+05,1.1548e+05,4.8418e+05,3.0821e+05,6.0244e+05,0,5.8562e+05,5.388e+06,2.5152e+05,39441,0,3.2515e+05,0,1.6196e+06,3.361e+06,3.0659e+05,41340,3.555e+07,4.675e+06,1.6954e+05,3.0707e+06,1.5185e+06,2.3931e+05,3.7639e+05,0,0,1.1136e+05,1.3013e+05,1.1316e+06,0,1.7782e+05,1.9936e+05,2.0485e+05,2.1778e+06,0,3.0851e+05,95380,4.8619e+05,93424,1.6652e+05,0,0,0,4.3382e+05,8.5272e+05,3.4214e+05,4.79e+05,0,37455,0,1.1952e+05,3.2313e+06,0,1.3059e+05,0,4.055e+06,1.8656e+05,4.4628e+06,98381,2.0939e+05,0,51017,0,7.9907e+06,4.3834e+05,48838,2.7324e+05,2.8539e+05,0,29664,26918,5.6509e+06,0,95083,28272,4.8221e+06,4.7386e+06,34344,2.6801e+05,1.3735e+06
0,0,0,0,842.93,0,0,63364,0,0,0,0,0,21659,0,0,0,0,0,0,15385,0,0,0,0,0,0,1.0098e+05,0,6000.4,0,0,0,0,16805,0,0,0,0,56327,0,0,0,0,0,5746.9,0,0,10635,0,0,0,0,0,26011,790.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15834,0,0,0,3.4754e+05,45704,0,0,14845,0,0,0,0,1088.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8336.3,0,0,0,0,0,0,31590,0,0,0,39642,0,0,0,0,0,0,0,0,4285.3,0,0,0,0,0,0,55244,0,0,0,47141,46325,0,0,0
0,0,0,63071,0,0,11438,70260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1197e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6372.4,0,0,11792,0,0,0,0,0,0,0,0,0,0,42263,32817,3209.8,0,0,0,0,0,5248.5,0,6530.5,0,6348.2,58407,0,0,0,0,0,17557,36434,0,0,3.8537e+05,0,0,33287,0,0,0,0,0,0,0,0,0,0,0,0,23608,3046.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35028,0,0,0,43956,0,48377,0,0,0,0,0,0,0,0,0,0,0,0,0,61256,0,0,0,52272,0,0,2905.2,14889
1174.3,0,0,80089,0,0,0,89218,0,0,0,0,0,30497,0,0,0,0,2942.1,0,21663,0,0,0,0,2239.9,0,0,0,0,0,0,0,0,0,0,0,0,0,79310,1547.8,0,0,4580.2,0,8091.8,0,0,14974,0,0,0,0,0,36625,0,0,0,0,53667,41672,0,18610,0,0,0,0,0,4242.6,8292.6,0,8061.2,0,0,0,0,0,0,0,46265,0,0,4.8935e+05,64352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29978,3868.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44480,0,0,0,55817,0,61431,0,0,0,0,0,0,6033.8,0,0,0,0,408.33,0,77785,0,0,0,66377,0,0,0,18906
0,0,0,1.8689e+05,0,0,33892,2.0819e+05,0,0,1243.5,0,0,71164,0,0,0,0,0,0,50550,12076,0,0,0,0,0,3.3177e+05,0,19715,0,95403,0,2919.9,55216,0,0,0,0,1.8507e+05,3611.8,0,0,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2523e+05,97242,0,43426,0,1673.9,0,0,0,0,19351,0,18811,1.7307e+05,0,0,0,10444,0,52025,1.0796e+05,0,0,1.1419e+06,1.5017e+05,0,98633,0,0,0,0,0,0,4179.8,36348,0,0,0,0,69953,0,0,0,0,3000.9,0,0,0,0,0,27390,0,15386,0,0,0,0,0,0,0,0,1.3025e+05,0,1.4335e+05,0,6725.7,0,0,0,0,0,0,0,0,0,0,0,1.8151e+05,0,0,0,1.5489e+05,1.5221e+05,0,0,0
0,0,0,95741,0,0,17363,1.0665e+05,0,0,0,0,0,36457,0,0,0,2666.2,0,0,0,0,0,0,0,0,0,1.6996e+05,0,10100,0,48874,0,0,0,0,0,0,0,94810,0,0,0,0,0,9673.2,0,12026,0,0,0,0,0,0,43783,0,0,0,0,64155,49817,4872.5,0,0,0,0,1900.3,7967.3,0,9913.3,0,9636.6,88661,0,0,0,0,0,0,55307,0,0,5.8499e+05,0,0,50529,24987,0,6193.6,0,0,0,0,0,0,0,0,3370.9,0,0,5076.6,0,0,0,0,0,0,0,0,14032,0,0,0,0,0,1966.7,53173,0,0,0,66726,0,73437,0,0,0,0,929.55,1.3149e+05,0,0,0,0,0,0,0,92987,0,0,0,79349,0,0,0,22601
0,0,0,1.2244e+06,0,0,2.2205e+05,1.364e+06,0,14258,8146.9,10803,0,0,0,20939,0,0,44979,0,3.3119e+05,79116,18055,0,0,34244,31377,2.1736e+06,15683,1.2917e+05,0,6.2504e+05,44359,0,3.6176e+05,0,50827,77064,0,1.2125e+06,0,8299.5,0,70023,0,1.2371e+05,42940,1.538e+05,2.2893e+05,0,0,25392,0,0,5.5993e+05,17026,0,0,35778,8.2047e+05,6.3709e+05,62313,2.8451e+05,0,0,83069,0,1.0189e+05,64861,1.2678e+05,0,1.2324e+05,1.1339e+06,52931,0,0,68426,0,3.4085e+05,7.0731e+05,64520,8699.7,7.4813e+06,9.8383e+05,0,6.4621e+05,3.1956e+05,50361,79208,0,0,23435,0,2.3814e+05,0,37422,41955,43110,4.583e+05,59147,64924,0,1.0232e+05,19661,35044,10249,30780,0,0,1.7945e+05,0,1.008e+05,11443,0,11773,25152,6.8001e+05,0,0,0,8.5334e+05,0,9.3917e+05,0,44064,17276,0,0,1.6816e+06,92246,0,57501,60059,14697,0,0,1.1892e+06,0,0,0,1.0148e+06,9.9721e+05,0,56401,2.8904e+05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61112,0,0,0,17573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6436.4,0,0,0,0,0,0,0,0,0,0,0,0,0,7999,0,0,0,0,0,0,3564.4,0,0,31879,0,0,0,1923.8,0,9582.9,0,0,0,2.1034e+05,27660,0,0,0,0,0,0,0,0,0,6695.2,0,0,0,0,12885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.95,0,0,0,0,0,0,0,0,0,28531,0,0,0,0
0,0,0,45811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682.9,0,12391,0,0,0,0,0,0,0,0,0,0,23385,0,0,13535,0,0,0,0,45365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20949,0,0,0,0,30697,23836,0,10645,0,0,0,0,0,0,4743.4,0,0,42423,0,0,0,0,0,12753,26464,0,0,2.7991e+05,36809,0,24177,11956,0,2963.5,0,0,876.8,0,8909.7,0,0,0,0,17147,0,0,0,0,0,0,0,0,0,0,0,0,3771.4,0,0,0,0,0,0,0,0,0,0,35138,0,0,0,0,0,62916,3451.3,0,0,0,0,0,0,44493,0,0,0,37967,0,0,0,10814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7289.6,0,0,0,0,0,0,0,924.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44978,0,0,3885,0,0,0,0,0,0,0,1431.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,99123,0,0,17976,1.1042e+05,0,0,0,0,0,37745,0,0,0,0,3641.3,0,0,0,0,0,0,0,0,1.7597e+05,0,0,0,50600,0,0,0,0,0,0,0,98159,0,0,0,5668.7,0,0,0,0,18533,0,0,0,0,0,0,0,0,0,0,66421,51576,0,0,2038.6,887.82,6724.9,0,0,0,0,0,0,91793,0,0,0,5539.4,0,27593,57261,0,0,6.0565e+05,79646,0,52314,0,0,6412.3,0,0,0,0,0,0,0,0,0,37102,0,0,0,8283,1591.6,0,0,0,0,7390.8,0,0,8160.4,0,0,0,0,55051,0,0,0,69082,3178.4,76031,0,0,0,0,0,1.3613e+05,0,0,0,4862.1,1189.8,0,0,96271,0,0,0,82152,80729,0,0,23399
1750.6,0,0,1.1939e+05,0,0,0,0,0,0,0,0,0,45463,0,0,0,0,0,0,32294,0,0,0,2223.2,0,0,2.1195e+05,0,0,0,60948,0,0,35275,0,0,0,0,1.1823e+05,0,0,0,0,0,0,0,0,22323,0,3451.9,0,0,0,54599,0,0,0,0,80004,0,0,27743,2455.5,0,0,0,0,6324.6,0,0,12017,1.1056e+05,0,0,0,0,0,33236,68970,0,0,7.295e+05,95933,0,63012,0,4910.7,0,0,0,0,0,0,0,0,0,0,44689,0,0,0,0,0,0,0,0,0,8902.2,17498,7020.9,0,0,0,0,0,66308,0,0,0,0,0,91578,0,4296.7,0,0,0,1.6397e+05,8994.9,0,5607,0,0,0,0,1.1596e+05,0,0,0,98951,97238,0,0,28184
831.19,0,0,56689,840.11,0,10281,63151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0064e+05,0,5980.3,0,28939,0,0,0,0,0,0,0,56138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13173,0,0,0,0,0,0,0,0,0,52497,2450.6,0,0,0,0,15781,0,0,0,3.4638e+05,45550,0,0,0,2331.6,3667.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4737.1,0,1622.5,0,0,0,4226.9,0,0,4667,0,0,0,0,31484,0,1272.4,0,0,1817.8,0,0,0,0,0,0,77856,0,0,0,0,0,0,0,0,0,0,0,0,46170,0,0,0
2737.4,0,0,1.867e+05,0,0,33858,2.0798e+05,0,0,0,0,4155.1,71093,0,0,0,5199.3,0,0,0,0,2753.1,0,0,0,0,3.3144e+05,0,19695,0,0,0,0,55161,0,0,0,0,1.8488e+05,3608.2,0,0,0,0,18863,0,23451,0,0,5397.9,0,0,2702.3,85378,0,2500.1,0,5455.5,1.2511e+05,97144,9501.6,43382,0,0,0,0,0,0,19331,2541.1,0,1.7289e+05,0,0,0,10434,0,51972,1.0785e+05,0,0,1.1408e+06,1.5001e+05,0,98534,0,7679,12078,0,0,0,0,0,0,0,0,6573.5,0,0,9899.7,3060.6,0,0,0,0,4693.4,0,0,27363,0,15370,0,0,0,0,1.0369e+05,0,0,0,1.3012e+05,0,0,0,0,0,0,0,2.5641e+05,14066,0,0,0,0,0,0,1.8133e+05,0,0,0,1.5473e+05,1.5205e+05,0,8600,0
0,0,0,2.1915e+05,0,0,0,2.4413e+05,0,0,0,0,0,83450,0,0,0,6103,8050.6,0,0,0,0,0,0,0,0,3.8905e+05,2807,0,0,1.1187e+05,0,0,64749,0,0,13793,0,2.1702e+05,0,0,0,0,0,0,0,0,40975,0,0,0,0,3172,1.0022e+05,0,0,0,0,0,1.1403e+05,0,50923,0,0,14868,0,18237,0,22692,0,0,2.0295e+05,9473.8,0,0,0,0,0,1.266e+05,0,0,1.339e+06,1.7609e+05,6385.9,1.1566e+05,57196,9013.8,0,0,0,0,0,42623,0,6698,0,0,82029,0,0,0,0,0,0,0,5509.2,0,16341,32119,0,18042,0,0,0,0,1.2171e+05,0,0,0,1.5274e+05,0,0,0,0,0,0,0,3.0098e+05,0,0,0,0,0,0,0,2.1285e+05,0,0,0,1.8163e+05,0,0,0,51733
0,0,0,1.8205e+05,0,0,33015,2.028e+05,2469.5,0,0,0,4051.7,0,0,0,0,0,0,0,49242,0,0,0,0,5091.6,0,3.2318e+05,0,0,0,92934,0,0,53787,0,0,0,0,0,0,0,0,10411,0,18394,0,0,34038,0,0,0,0,0,83253,0,0,0,5319.6,1.2199e+05,94726,0,42302,0,0,0,0,0,9643.9,18850,0,18324,1.6859e+05,0,0,0,0,0,50678,0,0,0,1.1123e+06,1.4628e+05,5304.8,96081,47513,0,11777,0,0,0,0,35407,0,0,0,0,0,0,0,0,0,0,0,0,4576.5,0,13574,26681,0,14988,0,0,0,0,0,0,0,0,1.2688e+05,0,1.3964e+05,0,6551.7,0,0,0,2.5003e+05,13715,0,8549.6,8929.9,0,0,0,1.7681e+05,0,0,0,1.5088e+05,1.4827e+05,0,0,42975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.2448e+05,0,7369.5,58844,3.6146e+05,0,0,2159,0,0,1.2356e+05,7290,5548.8,0,0,0,0,87766,20966,0,0,0,9074.9,8315.1,5.7602e+05,0,34230,0,1.6564e+05,0,0,95867,0,13469,0,0,3.2132e+05,0,0,0,0,0,32784,0,40758,60667,0,0,0,0,0,1.4838e+05,0,0,0,9481.4,2.1743e+05,1.6883e+05,16513,75397,6673.4,0,0,0,27002,17189,33597,0,32659,3.0048e+05,14027,0,0,0,0,90326,1.8744e+05,17098,0,1.9826e+06,0,0,1.7125e+05,84684,0,0,0,0,0,7257,0,0,0,0,11424,1.2145e+05,15674,0,5319.2,0,0,0,0,0,0,24194,47555,19081,26713,0,0,0,0,1.8021e+05,0,0,0,2.2614e+05,10404,2.4888e+05,0,11677,0,0,3150.3,4.4563e+05,24446,0,0,0,0,0,0,3.1514e+05,0,0,0,2.6892e+05,2.6426e+05,0,14946,76597
0,0,0,0,0,0,3363.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32926,0,0,0,0,0,0,5479.8,0,0,0,0,18367,0,0,0,0,0,0,0,2329.7,0,0,0,0,0,0,8481.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1332e+05,0,0,9788.6,0,0,0,0,0,0,0,0,0,0,0,0,6942.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.68,0,0,0,0,0,18014,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080.1,0,0,0,0,23731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16058,0,0,0,0,0,0,0,0,1269.4,0,0,0,22192,0,0,0,0,0,0,0,1262.8,0,1.4642e+05,19255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7351.7,0,3.2046e+06,0,72783,5.8116e+05,3.5699e+06,43471,37316,21322,28273,71321,1.2203e+06,71997,0,0,0,1.1772e+05,0,8.668e+05,2.0707e+05,47255,0,0,89626,82122,0,0,0,0,1.6359e+06,0,50068,9.4681e+05,0,1.3303e+05,2.017e+05,0,3.1734e+06,61933,0,0,1.8327e+05,0,3.2378e+05,1.1238e+05,0,5.9917e+05,0,92652,0,0,46383,1.4655e+06,0,0,0,93640,2.1474e+06,1.6674e+06,1.6309e+05,7.4463e+05,65908,0,2.1741e+05,63607,2.6668e+05,1.6976e+05,3.3181e+05,43616,3.2255e+05,2.9676e+06,1.3853e+05,0,0,1.7909e+05,35406,8.9208e+05,1.8512e+06,1.6887e+05,0,1.958e+07,2.5749e+06,93379,1.6913e+06,8.3636e+05,1.3181e+05,2.0731e+05,36894,28016,61335,71672,6.2326e+05,22674,97943,1.0981e+05,1.1283e+05,1.1995e+06,1.548e+05,1.6992e+05,52534,2.6779e+05,0,91719,0,0,0,2.3894e+05,0,1.8845e+05,2.6382e+05,0,0,0,65829,1.7798e+06,0,71925,44149,2.2334e+06,1.0276e+05,2.458e+06,54187,1.1533e+05,45217,28099,0,4.4012e+06,2.4143e+05,26899,0,1.5719e+05,38467,16339,0,3.1124e+06,18940,52370,0,2.6559e+06,2.6099e+06,18916,1.4762e+05,7.5649e+05
0,0,0,27150,0,0,0,30245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48198,0,0,0,0,0,0,0,0,0,0,0,26886,0,0,0,0,0,0,0,3410.3,0,0,0,0,0,0,0,0,0,0,0,18193,0,0,6308.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6589e+05,21815,791.13,0,7085.9,0,0,0,0,0,0,5280.4,0,829.8,0,0,0,0,0,0,0,0,0,0,0,0,2024.4,0,0,0,0,0,0,0,15079,0,0,0,0,0,20825,0,0,0,0,0,37288,0,0,0,0,0,0,0,26369,0,0,0,22502,22112,0,0,0
0,0,0,7.8394e+05,0,17805,1.4217e+05,8.733e+05,10634,0,0,6916.4,17447,2.9851e+05,0,13406,0,0,28798,0,2.1204e+05,50655,0,0,14598,21925,20089,1.3917e+06,0,0,0,4.0019e+05,28401,0,2.3162e+05,0,32542,49341,0,7.7631e+05,15151,0,0,44833,6853.2,79205,27492,98471,1.4657e+05,0,22665,0,0,11347,3.585e+05,0,0,0,0,5.2531e+05,4.079e+05,39896,1.8216e+05,0,7021.6,53186,0,65237,41528,81171,0,78906,7.2597e+05,33889,0,0,43810,0,2.1823e+05,4.5286e+05,0,0,4.7899e+06,6.299e+05,0,4.1374e+05,2.046e+05,32244,50713,9025.4,0,15004,0,1.5247e+05,0,23960,26862,0,2.9343e+05,37869,41568,0,65508,0,0,0,19707,0,58452,1.1489e+05,46099,64539,0,0,0,16104,4.3538e+05,4654.2,0,0,5.4636e+05,25137,6.0131e+05,0,0,0,0,7611.2,1.0766e+06,59061,6580.3,36816,38453,9410.1,0,0,7.6139e+05,0,12811,0,6.4972e+05,6.3847e+05,0,36111,1.8506e+05
